render_frame,sim_time,contacts,contact_force_sum,contact_force_peak
0,0.04000000000000002,0,0.0,0.0
1,0.08000000000000006,0,0.0,0.0
2,0.12000000000000009,0,0.0,0.0
3,0.16000000000000011,0,0.0,0.0
4,0.20000000000000015,0,0.0,0.0
5,0.24000000000000019,0,0.0,0.0
6,0.2800000000000002,0,0.0,0.0
7,0.32000000000000023,4,103.14222264254406,43.62807744903632
8,0.36000000000000026,0,0.0,0.0
9,0.4000000000000003,0,0.0,0.0
10,0.44000000000000034,0,0.0,0.0
11,0.48000000000000037,3,43.78932701413725,21.924202186035807
12,0.5200000000000004,4,50.847602358682636,25.51088812785739
13,0.5600000000000004,4,45.43189353472303,23.465104939216207
14,0.6000000000000004,3,51.72447907073764,31.470488245386438
15,0.6400000000000005,0,0.0,0.0
16,0.6800000000000005,0,0.0,0.0
17,0.7200000000000005,0,0.0,0.0
18,0.7600000000000006,2,73.16395698492647,42.66716390356348
19,0.8000000000000006,1,49.871456125224334,49.871456125224334
20,0.8400000000000006,0,0.0,0.0
21,0.8800000000000007,0,0.0,0.0
22,0.9200000000000007,0,0.0,0.0
23,0.9600000000000007,1,50.85639677348235,50.85639677348235
24,1.0000000000000007,1,47.44086821596981,47.44086821596981
25,1.0400000000000007,1,29.110007678600738,29.110007678600738
26,1.0800000000000007,1,11.520119961108081,11.520119961108081
27,1.1200000000000008,2,30.624132430880437,30.624132430880437
28,1.1600000000000008,1,32.05075944418165,32.05075944418165
29,1.2000000000000008,1,26.923679784207337,26.923679784207337
30,1.2400000000000009,1,17.834393238464582,17.834393238464582
31,1.280000000000001,1,17.835245782793802,17.835245782793802
32,1.320000000000001,2,18.480414987430255,18.480414987430255
33,1.360000000000001,1,14.088844973139599,14.088844973139599
34,1.400000000000001,1,1.092981927861937,1.092981927861937
35,1.440000000000001,1,3.293060007589425,3.293060007589425
36,1.480000000000001,1,5.543862518403136,5.543862518403136
37,1.5200000000000011,8,78.81773260394309,56.911052611735265
38,1.5600000000000012,6,29.79313460240207,14.122465020857602
39,1.6000000000000012,7,19.929324239989217,5.318294909257601
40,1.6400000000000012,10,62.051030173267755,36.90475326404779
41,1.6800000000000013,13,148.56008867365287,38.94515114441765
42,1.7200000000000013,10,54.59490606850054,19.36489707526207
43,1.7600000000000013,5,26.15759968642818,14.448162151603768
44,1.8000000000000014,3,85.04413829255296,81.95665468759911
45,1.8400000000000014,2,99.36951468827846,99.36951468827846
46,1.8800000000000014,1,68.5495899653099,68.5495899653099
47,1.9200000000000015,1,60.87774721714021,60.87774721714021
48,1.9600000000000015,2,74.69891281273398,62.15675481178768
49,2.0000000000000013,1,66.41343875481931,66.41343875481931
50,2.039999999999997,1,107.28734330805017,107.28734330805017
51,2.0799999999999925,1,109.94146009271503,109.94146009271503
52,2.119999999999988,1,36.981306582760524,36.981306582760524
53,2.1599999999999837,3,43.70399365996971,35.56147049391463
54,2.1999999999999793,3,53.455196928426645,39.333240654684545
55,2.239999999999975,6,82.55066206519186,56.837396953204035
56,2.2799999999999705,5,87.18650749305915,57.31433190369427
57,2.319999999999966,3,75.00489767096356,73.75469995776876
58,2.3599999999999617,3,75.34568604703612,74.11896484642732
59,2.3999999999999573,4,59.09183104440817,54.03058428977513
60,2.439999999999953,4,186.01982276562927,154.17067712961838
61,2.4799999999999485,3,316.47814318668986,221.3854680527561
62,2.519999999999944,3,290.0631082517433,220.33750521981165
63,2.5599999999999397,3,152.79109706464973,95.93327320090053
64,2.5999999999999353,3,157.5822562060933,92.53286511908708
65,2.639999999999931,3,111.17163639238373,52.292553158879734
66,2.6799999999999264,3,132.20212037977544,67.94599603325413
67,2.719999999999922,3,151.93537345208242,75.51002755479634
68,2.7599999999999176,3,144.7581023363457,75.72940532202465
69,2.7999999999999132,3,121.57335152998112,60.18506384545686
70,2.839999999999909,3,123.94865081901277,53.9804693653281
71,2.8799999999999044,3,111.95476469058514,54.17269352387722
72,2.9199999999999,3,118.18414837984727,65.09593592776484
73,2.9599999999998956,3,155.10178332529273,77.33600262204477
74,2.999999999999891,2,122.29072175562371,75.69860561981149
75,3.039999999999887,3,185.32594643858118,89.77026361754422
76,3.0799999999998824,3,192.79036568106557,81.30966548543593
77,3.119999999999878,3,121.30450038493959,53.62003719767465
78,3.1599999999998736,3,116.5244786660147,66.51793315968789
79,3.199999999999869,3,98.38950830649625,67.23797213395878
80,3.2399999999998648,2,84.19137843268012,48.39971501247162
81,3.2799999999998604,3,177.0107993576949,108.1911158118421
82,3.319999999999856,4,179.84147735640212,112.62570549915769
83,3.3599999999998515,6,220.37767427428787,97.30257005670859
84,3.399999999999847,8,218.68767453081264,103.70173411220324
85,3.4399999999998427,9,216.8475715994408,69.40166285397682
86,3.4799999999998383,9,176.5490987684224,82.23943471136823
87,3.519999999999834,9,143.89070635146163,68.43674923365951
88,3.5599999999998295,6,248.63101970779405,140.7045765461907
89,3.599999999999825,4,223.20997423588926,135.92345625198928
90,3.6399999999998207,4,145.69979232366435,102.72401144205995
91,3.6799999999998163,5,127.88273057472378,76.35640258798684
92,3.719999999999812,6,160.22591817561243,75.26698075042759
93,3.7599999999998075,4,177.49209840884612,82.00817376076571
94,3.799999999999803,3,189.67152152408596,83.6389929748392
95,3.8399999999997987,3,126.04454945137903,60.685144140186736
96,3.8799999999997943,3,129.86139608080092,76.4936647854787
97,3.91999999999979,3,169.66426993559975,79.91342133197095
98,3.9599999999997855,3,149.0261646778033,72.52961900932318
99,3.999999999999781,3,147.64732187402862,66.86385443848927
100,4.039999999999777,5,145.94516558438957,69.63782172176693
101,4.079999999999773,9,145.67269018763466,92.49662357615661
102,4.119999999999768,9,277.3348558904254,167.88757816050372
103,4.159999999999764,7,241.44529775346842,143.64134693959033
104,4.1999999999997595,3,213.51257154113375,145.4871682456173
105,4.239999999999755,3,235.49528954242194,145.35181923729994
106,4.279999999999751,4,215.70416331536956,136.0661918328192
107,4.319999999999746,5,181.16497519146554,125.92741296314615
108,4.359999999999742,4,159.90354131413858,118.2888766260983
109,4.3999999999997375,4,162.19950864048948,120.22055958540956
110,4.439999999999733,5,170.36157418174272,123.58268087809294
111,4.479999999999729,4,176.46280485509493,125.40222312808208
112,4.519999999999724,4,178.43815165260472,125.67083771484396
113,4.55999999999972,4,178.24645655675067,125.506005175334
114,4.599999999999715,4,178.14654549888655,125.48905507314862
115,4.639999999999711,4,177.70497258382278,125.45620975299292
116,4.679999999999707,4,177.3680473062662,125.42506323745097
117,4.719999999999702,4,176.9291995986972,125.35360793216633
